Día,Central,Costo unitario previsto $/MWh,Capacidad promedio prevista MW,Costo unitario realizado $/MWh,Capacidad promedio realizada MW
02/01/2006,CHPP1 ,0.0,22.9,0.0,20.247
03/01/2006,CHPP1 ,0.0,22.9,0.0,20.015
04/01/2006,CHPP1 ,0.0,22.9,0.0,20.015
05/01/2006,CHPP1 ,0.0,22.9,0.0,20.169
06/01/2006,CHPP1 ,0.0,22.9,0.0,20.208
07/01/2006,CHPP1 ,0.0,22.9,0.0,20.131
08/01/2006,CHPP1 ,0.0,22.9,0.0,20.092
09/01/2006,CHPP1 ,0.0,22.9,0.0,19.937
10/01/2006,CHPP1 ,0.0,22.9,0.0,19.782
11/01/2006,CHPP1 ,0.0,22.9,0.0,19.743
12/01/2006,CHPP1 ,0.0,22.9,0.0,19.55
13/01/2006,CHPP1 ,0.0,22.9,0.0,11.846
14/01/2006,CHPP1 ,0.0,22.9,0.0,3.716
15/01/2006,CHPP1 ,0.0,22.9,0.0,3.716
16/01/2006,CHPP1 ,0.0,22.9,0.0,3.716
17/01/2006,CHPP1 ,0.0,22.9,0.0,7.783
18/01/2006,CHPP1 ,0.0,22.9,0.0,5.458
19/01/2006,CHPP1 ,0.0,22.9,0.0,3.639
20/01/2006,CHPP1 ,0.0,22.9,0.0,4.723
21/01/2006,CHPP1 ,0.0,22.9,0.0,13.976
22/01/2006,CHPP1 ,0.0,22.9,0.0,3.716
23/01/2006,CHPP1 ,0.0,22.9,0.0,14.014
24/01/2006,CHPP1 ,0.0,22.9,0.0,17.846
25/01/2006,CHPP1 ,0.0,22.9,0.0,11.653
26/01/2006,CHPP1 ,0.0,22.9,0.0,7.433
27/01/2006,CHPP1 ,0.0,22.9,0.0,7.123
28/01/2006,CHPP1 ,0.0,22.9,0.0,7.278
29/01/2006,CHPP1 ,0.0,22.9,0.0,7.317
30/01/2006,CHPP1 ,0.0,22.9,0.0,15.911
31/01/2006,CHPP1 ,0.0,22.9,0.0,21.524
01/01/2006,DBCP1 ,1016.211,264.4,1116.653,138.565
02/01/2006,DBCP1 ,1016.211,264.4,1117.464,136.785
03/01/2006,DBCP1 ,1250.06,154.2,1270.387,141.24
04/01/2006,DBCP1 ,1250.06,154.2,1267.359,148.354
05/01/2006,DBCP1 ,1133.128,154.2,1143.918,154.2
06/01/2006,DBCP1 ,1133.128,154.2,1145.998,154.916
07/01/2006,DBCP1 ,1133.128,154.2,1150.997,157.457
08/01/2006,DBCP1 ,1133.128,154.2,1149.157,157.154
09/01/2006,DBCP1 ,1096.933,200.117,1611.628,79.624
10/01/2006,DBCP1 ,1133.128,154.2,1529.804,112.537
11/01/2006,DBCP1 ,1648.438,308.5,1321.531,309.702
12/01/2006,DBCP1 ,1248.917,198.3,1255.495,199.527
13/01/2006,DBCP1 ,1248.917,198.3,1250.531,198.467
14/01/2006,DBCP1 ,1133.128,154.2,1247.633,194.827
15/01/2006,DBCP1 ,1133.128,154.2,1260.446,127.321
16/01/2006,DBCP1 ,1133.128,154.2,1183.071,142.788
17/01/2006,DBCP1 ,1133.128,154.2,1051.055,256.47
18/01/2006,DBCP1 ,1046.26,264.4,1050.683,264.975
19/01/2006,DBCP1 ,1046.26,264.4,1049.377,265.159
20/01/2006,DBCP1 ,1046.26,264.4,1086.1,281.327
21/01/2006,DBCP1 ,857.716,406.3,908.803,391.79
22/01/2006,DBCP1 ,857.716,406.3,880.235,279.759
23/01/2006,DBCP1 ,857.465,406.3,879.549,279.113
24/01/2006,DBCP1 ,833.227,296.1,878.627,296.1
25/01/2006,DBCP1 ,857.513,203.2,877.659,203.2
26/01/2006,DBCP1 ,833.227,296.1,878.101,296.1
27/01/2006,DBCP1 ,857.513,203.2,878.969,203.2
28/01/2006,DBCP1 ,1132.987,154.2,1190.963,167.503
29/01/2006,DBCP1 ,1132.987,154.2,1223.351,182.043
30/01/2006,DBCP1 ,857.572,203.2,876.89,198.337
31/01/2006,DBCP1 ,1132.987,154.2,1199.291,172.984
01/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
02/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
03/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
04/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
05/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
06/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
07/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
08/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
09/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
10/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
11/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
12/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
13/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
14/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
15/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
16/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
17/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
18/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
19/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
20/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
21/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
22/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
23/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
24/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
25/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
26/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
27/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
28/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
29/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
30/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
31/01/2006,DBXP1 ,0.0,0.0,0.0,0.0
01/01/2006,EAAP1 ,590.539,248.0,584.639,248.0
02/01/2006,EAAP1 ,584.992,443.542,583.31,432.7
03/01/2006,EAAP1 ,563.237,495.0,563.23,500.876
04/01/2006,EAAP1 ,563.236,495.0,563.23,495.072
05/01/2006,EAAP1 ,582.929,495.0,582.556,498.264
06/01/2006,EAAP1 ,582.935,495.0,582.556,480.004
07/01/2006,EAAP1 ,574.31,495.0,572.942,487.144
08/01/2006,EAAP1 ,574.593,495.0,572.942,495.1
09/01/2006,EAAP1 ,573.542,495.0,572.942,464.04
10/01/2006,EAAP1 ,573.288,495.0,572.942,473.959
11/01/2006,EAAP1 ,585.058,495.0,584.579,496.315
12/01/2006,EAAP1 ,594.014,495.0,593.482,496.63
13/01/2006,EAAP1 ,597.57,381.5,597.068,364.416
14/01/2006,EAAP1 ,589.557,239.0,585.037,243.244
15/01/2006,EAAP1 ,590.747,228.6,585.33,180.02
16/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
17/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
18/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
19/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
20/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
21/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
22/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
23/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
24/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
25/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
26/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
27/01/2006,EAAP1 ,0.0,0.0,540.164,0.031
28/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
29/01/2006,EAAP1 ,0.0,0.0,0.0,0.0
30/01/2006,EAAP1 ,521.885,187.882,516.635,83.373
31/01/2006,EAAP1 ,513.864,431.0,513.86,167.257
01/01/2006,EATCC ,622.796,255.0,618.33,255.0
02/01/2006,EATCC ,617.649,445.0,616.31,389.379
03/01/2006,EATCC ,698.972,495.0,698.282,489.058
04/01/2006,EATCC ,699.022,495.0,698.282,495.0
05/01/2006,EATCC ,634.273,495.0,633.812,466.94
06/01/2006,EATCC ,634.288,495.0,633.812,454.007
07/01/2006,EATCC ,634.51,495.0,633.812,495.0
08/01/2006,EATCC ,634.51,495.0,633.812,495.0
09/01/2006,EATCC ,634.496,495.0,633.812,495.0
10/01/2006,EATCC ,634.274,495.0,633.812,444.6
11/01/2006,EATCC ,634.456,495.0,633.812,495.0
12/01/2006,EATCC ,634.376,495.0,633.812,479.069
13/01/2006,EATCC ,634.349,495.0,633.812,477.335
14/01/2006,EATCC ,634.573,484.792,633.928,478.984
15/01/2006,EATCC ,636.603,250.0,636.603,225.084
16/01/2006,EATCC ,637.455,433.75,634.51,420.787
17/01/2006,EATCC ,634.173,495.0,633.812,486.437
18/01/2006,EATCC ,634.425,495.0,633.812,483.423
19/01/2006,EATCC ,634.44,495.0,633.812,495.0
20/01/2006,EATCC ,634.373,495.0,633.812,495.0
21/01/2006,EATCC ,634.444,495.0,633.812,489.426
22/01/2006,EATCC ,634.484,495.0,633.812,489.252
23/01/2006,EATCC ,634.4,495.0,633.812,483.668
24/01/2006,EATCC ,634.358,495.0,633.812,472.14
25/01/2006,EATCC ,634.404,495.0,633.812,483.606
26/01/2006,EATCC ,634.219,495.0,633.812,445.113
27/01/2006,EATCC ,634.32,495.0,633.812,484.915
28/01/2006,EATCC ,634.428,495.0,633.812,478.018
29/01/2006,EATCC ,634.51,495.0,633.812,495.0
30/01/2006,EATCC ,634.138,495.0,633.812,473.812
31/01/2006,EATCC ,634.456,495.0,633.812,495.0
01/01/2006,ECTP1 ,0.0,9.6,0.0,6.759
02/01/2006,ECTP1 ,0.0,9.6,0.0,6.596
03/01/2006,ECTP1 ,0.0,9.6,0.0,6.569
04/01/2006,ECTP1 ,0.0,9.6,0.0,6.71
05/01/2006,ECTP1 ,0.0,9.6,0.0,6.179
06/01/2006,ECTP1 ,0.0,9.6,0.0,7.636
07/01/2006,ECTP1 ,0.0,9.6,0.0,6.831
08/01/2006,ECTP1 ,0.0,9.6,0.0,6.655
09/01/2006,ECTP1 ,0.0,9.6,0.0,7.917
10/01/2006,ECTP1 ,0.0,9.6,0.0,6.949
11/01/2006,ECTP1 ,0.0,9.6,0.0,6.223
12/01/2006,ECTP1 ,0.0,9.6,0.0,5.981
13/01/2006,ECTP1 ,0.0,9.6,0.0,6.384
14/01/2006,ECTP1 ,0.0,9.6,0.0,6.949
15/01/2006,ECTP1 ,0.0,9.6,0.0,6.949
16/01/2006,ECTP1 ,0.0,9.6,0.0,7.916
17/01/2006,ECTP1 ,0.0,9.6,0.0,6.787
18/01/2006,ECTP1 ,0.0,9.6,0.0,5.949
19/01/2006,ECTP1 ,0.0,9.6,0.0,6.231
20/01/2006,ECTP1 ,0.0,9.6,0.0,6.368
21/01/2006,ECTP1 ,0.0,9.6,0.0,5.981
22/01/2006,ECTP1 ,0.0,9.6,0.0,5.739
23/01/2006,ECTP1 ,0.0,9.6,0.0,5.981
24/01/2006,ECTP1 ,0.0,9.6,0.0,6.424
25/01/2006,ECTP1 ,0.0,9.6,0.0,6.424
26/01/2006,ECTP1 ,0.0,9.6,0.0,9.352
27/01/2006,ECTP1 ,0.0,9.6,0.0,7.783
28/01/2006,ECTP1 ,0.0,9.6,0.0,7.094
29/01/2006,ECTP1 ,0.0,9.6,0.0,6.852
30/01/2006,ECTP1 ,0.0,9.6,0.0,7.449
31/01/2006,ECTP1 ,0.0,9.6,0.0,6.827
01/01/2006,EFUP1 ,0.0,39.8,0.0,47.361
02/01/2006,EFUP1 ,0.0,39.8,0.0,39.165
03/01/2006,EFUP1 ,0.0,39.8,0.0,39.8
04/01/2006,EFUP1 ,0.0,39.8,0.0,39.8
05/01/2006,EFUP1 ,0.0,39.8,0.0,39.304
06/01/2006,EFUP1 ,0.0,39.8,0.0,45.253
07/01/2006,EFUP1 ,0.0,39.8,0.0,45.114
08/01/2006,EFUP1 ,0.0,39.8,0.0,50.196
09/01/2006,EFUP1 ,0.0,39.8,0.0,50.497
10/01/2006,EFUP1 ,0.0,39.8,0.0,50.358
11/01/2006,EFUP1 ,0.0,39.8,0.0,52.923
12/01/2006,EFUP1 ,0.0,39.8,0.0,53.347
13/01/2006,EFUP1 ,0.0,39.8,0.0,53.195
14/01/2006,EFUP1 ,0.0,39.8,0.0,53.538
15/01/2006,EFUP1 ,0.0,39.8,0.0,53.326
16/01/2006,EFUP1 ,0.0,39.8,0.0,51.918
17/01/2006,EFUP1 ,0.0,39.8,0.0,47.4
18/01/2006,EFUP1 ,0.0,39.8,0.0,47.029
19/01/2006,EFUP1 ,0.0,39.8,0.0,47.029
20/01/2006,EFUP1 ,0.0,39.8,0.0,46.649
21/01/2006,EFUP1 ,0.0,39.8,0.0,46.984
22/01/2006,EFUP1 ,0.0,59.7,0.0,48.783
23/01/2006,EFUP1 ,0.0,59.7,0.0,48.188
24/01/2006,EFUP1 ,0.0,39.8,0.0,48.859
25/01/2006,EFUP1 ,0.0,39.8,0.0,53.541
26/01/2006,EFUP1 ,0.0,39.8,0.0,53.476
27/01/2006,EFUP1 ,0.0,39.8,0.0,51.064
28/01/2006,EFUP1 ,0.0,39.8,0.0,50.057
29/01/2006,EFUP1 ,0.0,59.7,0.0,50.032
30/01/2006,EFUP1 ,0.0,59.7,0.0,49.796
31/01/2006,EFUP1 ,0.0,39.8,0.0,49.84
01/01/2006,ELQP1 ,0.0,1.2,0.0,1.258
02/01/2006,ELQP1 ,0.0,1.2,0.0,1.226
03/01/2006,ELQP1 ,0.0,1.2,0.0,1.295
04/01/2006,ELQP1 ,0.0,1.2,0.0,1.305
05/01/2006,ELQP1 ,0.0,1.2,0.0,1.285
06/01/2006,ELQP1 ,0.0,1.2,0.0,1.275
07/01/2006,ELQP1 ,0.0,1.2,0.0,1.384
08/01/2006,ELQP1 ,0.0,1.2,0.0,1.236
09/01/2006,ELQP1 ,0.0,1.2,0.0,1.166
10/01/2006,ELQP1 ,0.0,1.2,0.0,1.275
11/01/2006,ELQP1 ,0.0,1.2,0.0,1.275
12/01/2006,ELQP1 ,0.0,1.2,0.0,1.275
13/01/2006,ELQP1 ,0.0,1.2,0.0,1.246
14/01/2006,ELQP1 ,0.0,1.2,0.0,1.344
15/01/2006,ELQP1 ,0.0,1.2,0.0,1.304
16/01/2006,ELQP1 ,0.0,1.2,0.0,1.048
17/01/2006,ELQP1 ,0.0,1.2,0.0,1.249
18/01/2006,ELQP1 ,0.0,1.2,0.0,1.186
19/01/2006,ELQP1 ,0.0,1.2,0.0,1.235
20/01/2006,ELQP1 ,0.0,1.2,0.0,1.236
21/01/2006,ELQP1 ,0.0,1.2,0.0,1.245
22/01/2006,ELQP1 ,0.0,1.2,0.0,1.206
23/01/2006,ELQP1 ,0.0,1.2,0.0,1.156
24/01/2006,ELQP1 ,0.0,1.2,0.0,1.186
25/01/2006,ELQP1 ,0.0,1.2,0.0,1.16
26/01/2006,ELQP1 ,0.0,1.2,0.0,1.262
27/01/2006,ELQP1 ,0.0,1.2,0.0,1.226
28/01/2006,ELQP1 ,0.0,1.2,0.0,1.206
29/01/2006,ELQP1 ,0.0,1.2,0.0,1.265
30/01/2006,ELQP1 ,0.0,1.2,0.0,1.255
31/01/2006,ELQP1 ,0.0,1.2,0.0,1.305
01/01/2006,ENOP1 ,824.251,200.2,742.069,200.2
02/01/2006,ENOP1 ,764.248,200.2,742.069,200.297
03/01/2006,ENOP1 ,661.508,200.2,660.722,257.757
04/01/2006,ENOP1 ,663.056,400.4,660.542,386.111
05/01/2006,ENOP1 ,769.74,400.4,752.228,358.8
06/01/2006,ENOP1 ,770.21,400.4,752.228,320.595
07/01/2006,ENOP1 ,751.641,400.4,0.0,0.0
08/01/2006,ENOP1 ,761.367,400.4,0.0,0.0
09/01/2006,ENOP1 ,776.352,400.4,728.939,148.679
10/01/2006,ENOP1 ,735.243,200.2,728.969,316.122
11/01/2006,ENOP1 ,734.641,400.4,725.189,395.755
12/01/2006,ENOP1 ,740.203,400.4,725.189,399.066
13/01/2006,ENOP1 ,737.804,400.4,729.019,393.905
14/01/2006,ENOP1 ,743.678,400.4,729.019,323.849
15/01/2006,ENOP1 ,754.12,400.4,729.019,232.458
16/01/2006,ENOP1 ,757.464,400.4,729.019,358.572
17/01/2006,ENOP1 ,731.484,400.4,725.189,362.42
18/01/2006,ENOP1 ,731.013,400.4,724.408,388.836
19/01/2006,ENOP1 ,730.899,400.4,724.559,386.711
20/01/2006,ENOP1 ,743.512,400.4,723.299,345.579
21/01/2006,ENOP1 ,748.675,400.4,723.299,304.08
22/01/2006,ENOP1 ,768.204,400.4,723.299,295.001
23/01/2006,ENOP1 ,743.419,400.4,723.299,374.985
24/01/2006,ENOP1 ,736.923,400.4,723.299,409.157
25/01/2006,ENOP1 ,743.841,400.4,723.299,408.575
26/01/2006,ENOP1 ,739.568,400.4,723.299,414.189
27/01/2006,ENOP1 ,743.651,400.4,723.299,402.602
28/01/2006,ENOP1 ,745.48,400.4,723.299,400.4
29/01/2006,ENOP1 ,772.461,400.4,723.299,370.478
30/01/2006,ENOP1 ,748.174,400.4,723.299,352.315
31/01/2006,ENOP1 ,742.142,400.4,723.299,405.631
01/01/2006,ENPP1 ,0.0,0.0,0.0,14.933
02/01/2006,ENPP1 ,0.0,0.0,0.0,16.661
03/01/2006,ENPP1 ,0.0,0.0,0.0,17.393
04/01/2006,ENPP1 ,0.0,0.0,0.0,16.62
05/01/2006,ENPP1 ,0.0,0.0,0.0,16.657
06/01/2006,ENPP1 ,0.0,0.0,0.0,16.773
07/01/2006,ENPP1 ,0.0,0.0,0.0,16.658
08/01/2006,ENPP1 ,0.0,0.0,0.0,13.187
09/01/2006,ENPP1 ,0.0,0.0,0.0,16.62
10/01/2006,ENPP1 ,0.0,0.0,0.0,16.362
11/01/2006,ENPP1 ,0.0,0.0,0.0,16.583
12/01/2006,ENPP1 ,0.0,0.0,0.0,15.653
13/01/2006,ENPP1 ,0.0,0.0,0.0,16.63
14/01/2006,ENPP1 ,0.0,0.0,0.0,15.773
15/01/2006,ENPP1 ,0.0,0.0,0.0,13.605
16/01/2006,ENPP1 ,0.0,0.0,0.0,4.59
17/01/2006,ENPP1 ,0.0,0.0,0.0,9.031
18/01/2006,ENPP1 ,0.0,0.0,0.0,5.696
19/01/2006,ENPP1 ,0.0,0.0,0.0,0.0
20/01/2006,ENPP1 ,0.0,0.0,0.0,0.0
21/01/2006,ENPP1 ,0.0,0.0,0.0,0.0
22/01/2006,ENPP1 ,0.0,0.0,0.0,11.081
23/01/2006,ENPP1 ,0.0,0.0,0.0,9.875
24/01/2006,ENPP1 ,0.0,0.0,0.0,13.493
25/01/2006,ENPP1 ,0.0,0.0,0.0,9.026
26/01/2006,ENPP1 ,0.0,0.0,0.0,16.601
27/01/2006,ENPP1 ,0.0,0.0,0.0,4.383
28/01/2006,ENPP1 ,0.0,0.0,0.0,2.005
29/01/2006,ENPP1 ,0.0,0.0,0.0,0.0
30/01/2006,ENPP1 ,0.0,0.0,0.0,2.638
31/01/2006,ENPP1 ,0.0,0.0,0.0,2.633
01/01/2006,ENSP1 ,1325.0,10.875,0.0,0.0
02/01/2006,ENSP1 ,1325.0,13.75,0.0,0.0
03/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
04/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
05/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
06/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
07/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
08/01/2006,ENSP1 ,1325.0,11.896,0.0,0.0
09/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
10/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
11/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
12/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
13/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
14/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
15/01/2006,ENSP1 ,1325.0,11.896,0.0,0.0
16/01/2006,ENSP1 ,1325.0,15.125,0.0,0.0
17/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
18/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
19/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
20/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
21/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
22/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
23/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
24/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
25/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
26/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
27/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
28/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
29/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
30/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
31/01/2006,ENSP1 ,0.0,0.0,0.0,0.0
01/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
02/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
03/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
04/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
05/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
06/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
07/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
08/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
09/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
10/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
11/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
12/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
13/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
14/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
15/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
16/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
17/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
18/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
19/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
20/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
21/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
22/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
23/01/2006,ENTP1 ,0.0,140.0,0.0,140.0
24/01/2006,ENTP1 ,0.0,0.0,0.0,0.0
25/01/2006,ENTP1 ,0.0,0.0,0.0,0.0
26/01/2006,ENTP1 ,0.0,0.0,0.0,0.0
27/01/2006,ENTP1 ,0.0,0.0,0.0,0.0
28/01/2006,ENTP1 ,0.0,0.0,0.0,0.0
29/01/2006,ENTP1 ,0.0,0.0,0.0,0.0
30/01/2006,ENTP1 ,0.0,0.0,0.0,0.0
31/01/2006,ENTP1 ,0.0,0.0,0.0,0.0
01/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
02/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
03/01/2006,ESPP1 ,3880.921,9.8,0.0,9.8
04/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
05/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
06/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
07/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
08/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
09/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
10/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
11/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
12/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
13/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
14/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
15/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
16/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
17/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
18/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
19/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
20/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
21/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
22/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
23/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
24/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
25/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
26/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
27/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
28/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
29/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
30/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
31/01/2006,ESPP1 ,0.0,9.8,0.0,9.8
01/01/2006,FAMP1 ,0.0,0.0,0.0,8.854
02/01/2006,FAMP1 ,0.0,0.0,0.0,9.995
03/01/2006,FAMP1 ,0.0,0.0,0.0,9.476
04/01/2006,FAMP1 ,0.0,0.0,0.0,11.069
05/01/2006,FAMP1 ,0.0,0.0,0.0,12.134
06/01/2006,FAMP1 ,0.0,0.0,0.0,11.002
07/01/2006,FAMP1 ,0.0,0.0,0.0,8.911
08/01/2006,FAMP1 ,0.0,0.0,0.0,9.309
09/01/2006,FAMP1 ,0.0,0.0,0.0,9.341
10/01/2006,FAMP1 ,0.0,0.0,0.0,6.779
11/01/2006,FAMP1 ,0.0,0.0,0.0,4.834
12/01/2006,FAMP1 ,0.0,0.0,0.0,4.586
13/01/2006,FAMP1 ,0.0,0.0,0.0,7.493
14/01/2006,FAMP1 ,0.0,0.0,0.0,7.973
15/01/2006,FAMP1 ,0.0,0.0,0.0,6.788
16/01/2006,FAMP1 ,0.0,0.0,0.0,5.218
17/01/2006,FAMP1 ,0.0,0.0,0.0,5.786
18/01/2006,FAMP1 ,0.0,0.0,0.0,9.983
19/01/2006,FAMP1 ,0.0,0.0,0.0,9.066
20/01/2006,FAMP1 ,0.0,0.0,0.0,6.482
21/01/2006,FAMP1 ,0.0,0.0,0.0,7.675
22/01/2006,FAMP1 ,0.0,0.0,0.0,6.934
23/01/2006,FAMP1 ,0.0,0.0,0.0,6.198
24/01/2006,FAMP1 ,0.0,0.0,0.0,7.446
25/01/2006,FAMP1 ,0.0,0.0,0.0,8.545
26/01/2006,FAMP1 ,0.0,0.0,0.0,6.736
27/01/2006,FAMP1 ,0.0,0.0,0.0,6.149
28/01/2006,FAMP1 ,0.0,0.0,0.0,6.608
29/01/2006,FAMP1 ,0.0,0.0,0.0,7.232
30/01/2006,FAMP1 ,0.0,0.0,0.0,6.485
31/01/2006,FAMP1 ,0.0,0.0,0.0,6.464
01/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
02/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
03/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
04/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
05/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
06/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
07/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
08/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
09/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
10/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
11/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
12/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
13/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
14/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
15/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
16/01/2006,FEHP1 ,0.0,250.0,0.0,250.0
